id,chords
0022,"['Dmaj', 'Gmaj', 'Gmaj', 'Gmaj', 'Gmaj', 'Gmaj', 'Dmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Emin', 'Gmaj7', 'Cmaj7', 'Gmaj', 'Gmaj', 'Dmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Emin', 'Gmaj', 'Cmaj', 'Gmaj', 'Bsus4', 'B7', 'Emin7', 'Asus4', 'A7', 'Dmaj', 'Gmaj', 'Cmaj', 'Cmaj7', 'C', 'Bmin', 'Dmaj', 'Gmaj', 'Dmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Emin', 'Gmaj', 'Dmaj7', 'Amaj', 'Amaj', 'Emaj', 'Gmaj', 'Dmaj', 'Amaj', 'F#min', 'Amaj', 'Dmaj', 'Amaj', 'C#sus4', 'C#7', 'F#min7', 'Bsus4', 'B7', 'Emaj', 'Amaj', 'Dmaj7', 'D', 'D', 'C#min7', 'D', 'D', 'Amaj', 'Amaj', 'F#min', 'Fmaj', 'Gmaj', 'Amaj']"
0023,"['Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Bbmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmaj', 'Cmaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Bbmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmaj', 'Cmaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Bmin', 'Bmin', 'Gmaj', 'Gmaj', 'Bmin', 'Bmin', 'Gmaj', 'Gmaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Emaj', 'Bbmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmaj', 'Cmaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj']"
0025,"['Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Dmin', 'Amin', 'Gmaj', 'Fmaj', 'Emin', 'Gmaj', 'Fmaj', 'Emin', 'Dmaj', 'Gmaj', 'D7', 'Gmaj', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Dmin', 'Amin', 'Gmaj', 'Fmaj', 'Emin', 'Gmaj', 'Fmaj', 'Emin', 'Dmaj', 'Gmaj', 'D7', 'Gmaj', 'Dmaj', 'Gmaj', 'D7', 'Gmaj', 'Gmaj', 'Gmaj', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Dmin', 'Amin', 'Gmaj', 'Fmaj', 'Emin', 'Gmaj', 'Fmaj', 'Emin', 'Dmaj', 'Gmaj', 'D7', 'Gmaj', 'Dmaj', 'Gmaj', 'D7', 'Gmaj', 'Gmaj', 'Gmaj', 'Gmaj', 'Gmaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj', 'Gmaj', 'Fmaj', 'Emaj']"
0026,"['Bmaj', 'Bmaj', 'Bsus4', 'Bsus4', 'Bmaj', 'Bmaj', 'F#sus4', 'F#sus4', 'Bmaj', 'Bmaj', 'F#maj', 'F#maj', 'D#dim', 'D#dim', 'Emaj', 'Emaj', 'Emin', 'Emin', 'Bmaj', 'Bmaj', 'F#7', 'F#7', 'F#7', 'F#7', 'Bmaj', 'Bmaj', 'F#maj', 'F#maj', 'D#dim', 'D#dim', 'Emaj', 'Emaj', 'Emin', 'Emin', 'Bmaj', 'Bmaj', 'F#7', 'F#7', 'F#7', 'F#7', 'Dmaj', 'Gmaj', 'Cmaj', 'F#7', 'Bmaj', 'Bmaj', 'F#maj', 'F#maj', 'D#dim', 'D#dim', 'Emaj', 'Emaj', 'Emin', 'Emin', 'Bmaj', 'Bmaj', 'F#7', 'F#7', 'F#7', 'F#7', 'Bmaj', 'Bmaj', 'F#maj', 'F#maj', 'D#dim', 'D#dim', 'Emaj', 'Emaj', 'Emin', 'Emin', 'Bmaj', 'Bmaj', 'F#7', 'F#7', 'F#7', 'F#7', 'F#7', 'F#7', 'Bmaj', 'Bmaj', 'F#maj', 'F#maj', 'D#dim', 'D#dim', 'Emaj', 'Emaj', 'Emin', 'Emin', 'Bmaj', 'Bmaj']"
0027,"['E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'Cmaj', 'Dmaj', 'E7', 'Cmaj', 'Dmaj', 'E7', 'Cmaj', 'Dmaj', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'Cmaj', 'Dmaj', 'E7', 'Cmaj', 'Dmaj', 'E7', 'Cmaj', 'Dmaj', 'E7', 'E7', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'E7', 'E7', 'E7', 'E7', 'E7', 'Cmaj', 'Dmaj', 'E7', 'Cmaj', 'Dmaj', 'E7', 'Cmaj', 'Dmaj', 'E7', 'E7', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Cmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj', 'Amaj']"
0029,"['Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Csus4', 'Csus4', 'Csus4', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Csus4', 'Csus4', 'Csus4', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj']"
0030,"['Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Fmaj', 'Bbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Gbmaj', 'Dbmaj', 'Bbmin', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Fmaj', 'Bbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Gbmaj', 'Dbmaj', 'Bbmin', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Fmaj', 'Bbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Gbmaj', 'Dbmaj', 'Bbmin', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj']"
0033,"['Cmaj', 'F#', 'Emaj', 'Dmin', 'Emaj', 'Amin', 'Fmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'Cmaj', 'Dmin', 'Emaj', 'Amin', 'Dmaj', 'Dmaj', 'Amin', 'Dmaj', 'Dmaj', 'Dmin', 'Emin', 'Cmaj', 'Fmaj', 'Dmin', 'Emaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'Cmaj', 'Dmin', 'Emaj', 'Amin', 'Dmaj', 'Dmaj', 'Amin', 'Dmaj', 'Dmaj', 'Dmin', 'Emin', 'Cmaj', 'Fmaj', 'Dmin', 'Emaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'F#min7', 'Dmaj', 'C#min', 'Dmaj', 'C#min', 'Dmaj', 'C#min', 'Bmin7', 'Bmin7', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Emaj', 'E7', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'Cmaj', 'Dmin', 'Emaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin', 'F#min7', 'Dmaj', 'C#min', 'Dmaj', 'C#min', 'Dmaj', 'C#min', 'Bmin7', 'Bmin7', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Emaj', 'E7', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Fmaj', 'Gmaj', 'Amin', 'Gmaj', 'Fmaj', 'Amin']"
0034,"['Gmin', 'Gmin', 'Amin', 'Dmin', 'Dmin', 'Amin', 'Gmaj', 'Amin', 'Bbmaj', 'Fmaj', 'Fmaj', 'Cmaj', 'Fmin', 'Cmaj', 'Gmaj', 'Fmaj', 'Fmin', 'Cmaj', 'Fmin', 'Cmaj', 'Gmaj', 'Fmaj', 'Gmaj', 'Fmaj', 'Dmin', 'Fmaj', 'Dmin', 'Gsus4', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Gmin', 'Gmin', 'Amin', 'Dmin', 'Dmin', 'Amin', 'Gmaj', 'Amin', 'Bbmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Cmaj', 'Fmin', 'Cmaj', 'Gmaj', 'Fmaj', 'Fmin', 'Cmaj', 'Fmaj', 'Dmin', 'Fmaj', 'Dmaj', 'Fmaj', 'Dmin', 'Gsus4', 'Amin', 'Gmaj', 'Emin', 'Amin', 'Dmin', 'Amin', 'Gmaj', 'Amin', 'Bbmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Amin', 'Gmaj', 'Emin', 'Amin']"
0035,"['C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'C5', 'Eb5', 'F5', 'G5', 'Bb5', 'C5', 'F#5', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'F7', 'Bb7', 'Bb7', 'Eb5', 'D5', 'C5', 'Bb5', 'Ab5', 'G5', 'F5', 'Eb5', 'Bb7', 'Bb7', 'Eb5', 'D5', 'C5', 'Bb5', 'Ab5', 'G5', 'F5', 'Eb5', 'F5', 'G5', 'Ab5', 'C5', 'Db5', 'Bb5', 'Ab7', 'A5', 'Bb5', 'B5', 'C5', 'C5', 'C7', 'C7', 'C5', 'C5', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C7', 'C', 'C', 'C5', 'F5', 'Bb5', 'Eb5', 'Ab5', 'Db5', 'G5', 'C5', 'Eb5', 'F#5', 'A5', 'C7']"
0037,"['Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Fmin', 'Fmin', 'Fmin', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Fmin', 'Fmin', 'Abmaj', 'Abmaj', 'Eb7', 'Eb7', 'Abmaj', 'Abmaj', 'Abmaj']"
0039,"['Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Amaj', 'Gmaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Amaj', 'Gmaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Amaj', 'Gmaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Amaj', 'Gmaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Amaj', 'Amaj', 'Bmaj', 'Bmaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Amaj', 'Gmaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Dmaj', 'Amaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj']"
0040,"['F#', 'F#', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#min', 'F#min', 'F#min', 'F#min', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#min', 'F#min', 'F#min', 'F#min', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#', 'F#', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#min', 'F#min', 'F#min', 'F#min', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#min', 'F#min', 'F#min', 'F#min', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'Bmin7', 'Bmin7', 'Bmin', 'Bmin', 'F#', 'F#', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#min', 'F#min', 'F#min', 'F#min', 'Bmin', 'Bmin', 'Bmin', 'Bmin', 'F#min', 'F#min', 'F#min', 'F#min', 'Bmin']"
0041,"['Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Gmaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Bmaj', 'E7', 'Amin', 'Dmin', 'Cmaj', 'Amaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Bmaj', 'Emaj', 'Amaj', 'Dmaj', 'Gmaj', 'Emaj', 'Amaj', 'Dmaj', 'Gmaj', 'Emaj', 'Amaj', 'Dmaj', 'Gmaj', 'Emaj', 'Amaj', 'Dmaj', 'Gmaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Bmaj', 'Emaj', 'Amaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Bmaj', 'Emaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Amaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amaj']"
